"","city","cityid","temp","WD","SD","WSE","time","isRadar","Radar","t_json","degree","province"
"407","\u676d\u5dde",101210101,6,"\u897f\u5317\u98ce",0.97,2,2015-01-13 00:50:00,1,"JC_RADAR_AZ9571_JB",1421081400,315,"\u6d59\u6c5f\u7701"
"408","\u676d\u5dde",101210101,6,"\u897f\u5317\u98ce",0.93,2,2015-01-13 13:40:00,1,"JC_RADAR_AZ9571_JB",1421127600,315,"\u6d59\u6c5f\u7701"
"409","\u6b66\u6c49",101200101,1,"\u897f\u5317\u98ce",0.97,1,2015-01-13 00:50:00,1,"JC_RADAR_AZ9270_JB",1421081400,315,"\u6e56\u5317\u7701"
"410","\u6b66\u6c49",101200101,10,"\u4e1c\u5317\u98ce",0.57,1,2015-01-13 15:45:00,1,"JC_RADAR_AZ9270_JB",1421135100,45,"\u6e56\u5317\u7701"
"411","\u6b66\u6c49",101200101,10,"\u4e1c\u5317\u98ce",0.62,2,2015-01-13 13:40:00,1,"JC_RADAR_AZ9270_JB",1421127600,45,"\u6e56\u5317\u7701"
"412","\u6b66\u6c49",101200101,10,"\u5317\u98ce",0.62,1,2015-01-13 12:40:00,1,"JC_RADAR_AZ9270_JB",1421124000,0,"\u6e56\u5317\u7701"
"413","\u6b66\u6c49",101200101,10,"\u897f\u5317\u98ce",0.6,1,2015-01-13 16:40:00,1,"JC_RADAR_AZ9270_JB",1421138400,315,"\u6e56\u5317\u7701"
"414","\u6b66\u6c49",101200101,11,"\u4e1c\u5317\u98ce",0.57,2,2015-01-13 14:40:00,1,"JC_RADAR_AZ9270_JB",1421131200,45,"\u6e56\u5317\u7701"
"415","\u6b66\u6c49",101200101,2,"\u5317\u98ce",0.96,0,2015-01-13 23:35:00,1,"JC_RADAR_AZ9270_JB",1421163300,0,"\u6e56\u5317\u7701"
"416","\u6b66\u6c49",101200101,3,"\u4e1c\u5317\u98ce",0.95,1,2015-01-13 22:55:00,1,"JC_RADAR_AZ9270_JB",1421160900,45,"\u6e56\u5317\u7701"
"417","\u6b66\u6c49",101200101,3,"\u5317\u98ce",0.94,1,2015-01-13 21:45:00,1,"JC_RADAR_AZ9270_JB",1421156700,0,"\u6e56\u5317\u7701"
"418","\u6b66\u6c49",101200101,4,"\u5317\u98ce",0.91,0,2015-01-13 19:50:00,1,"JC_RADAR_AZ9270_JB",1421149800,0,"\u6e56\u5317\u7701"
"419","\u6b66\u6c49",101200101,5,"\u5317\u98ce",0.81,2,2015-01-13 07:40:00,1,"JC_RADAR_AZ9270_JB",1421106000,0,"\u6e56\u5317\u7701"
"420","\u6b66\u6c49",101200101,5,"\u5317\u98ce",0.87,0,2015-01-13 18:45:00,1,"JC_RADAR_AZ9270_JB",1421145900,0,"\u6e56\u5317\u7701"
"421","\u6b66\u6c49",101200101,5,"\u5317\u98ce",0.8,2,2015-01-13 05:40:00,1,"JC_RADAR_AZ9270_JB",1421098800,0,"\u6e56\u5317\u7701"
"422","\u6b66\u6c49",101200101,5,"\u5317\u98ce",0.82,1,2015-01-13 06:40:00,1,"JC_RADAR_AZ9270_JB",1421102400,0,"\u6e56\u5317\u7701"
"423","\u6b66\u6c49",101200101,6,"\u4e1c\u5317\u98ce",0.75,2,2015-01-13 01:35:00,1,"JC_RADAR_AZ9270_JB",1421084100,45,"\u6e56\u5317\u7701"
"424","\u6b66\u6c49",101200101,6,"\u4e1c\u5317\u98ce",0.75,2,2015-01-13 02:35:00,1,"JC_RADAR_AZ9270_JB",1421087700,45,"\u6e56\u5317\u7701"
"425","\u6b66\u6c49",101200101,6,"\u4e1c\u5317\u98ce",0.75,2,2015-01-13 03:35:00,1,"JC_RADAR_AZ9270_JB",1421091300,45,"\u6e56\u5317\u7701"
"426","\u6b66\u6c49",101200101,6,"\u5317\u98ce",0.78,2,2015-01-13 00:35:00,1,"JC_RADAR_AZ9270_JB",1421080500,0,"\u6e56\u5317\u7701"
"427","\u6b66\u6c49",101200101,6,"\u5317\u98ce",0.74,1,2015-01-13 04:35:00,1,"JC_RADAR_AZ9270_JB",1421094900,0,"\u6e56\u5317\u7701"
"428","\u6b66\u6c49",101200101,6,"\u5317\u98ce",0.79,2,2015-01-13 08:40:00,1,"JC_RADAR_AZ9270_JB",1421109600,0,"\u6e56\u5317\u7701"
"429","\u6b66\u6c49",101200101,7,"\u4e1c\u5317\u98ce",0.77,2,2015-01-13 09:40:00,1,"JC_RADAR_AZ9270_JB",1421113200,45,"\u6e56\u5317\u7701"
"430","\u6b66\u6c49",101200101,7,"\u5317\u98ce",0.72,2,2015-01-13 10:40:00,1,"JC_RADAR_AZ9270_JB",1421116800,0,"\u6e56\u5317\u7701"
"431","\u6b66\u6c49",101200101,8,"\u5317\u98ce",0.71,2,2015-01-13 11:40:00,1,"JC_RADAR_AZ9270_JB",1421120400,0,"\u6e56\u5317\u7701"
"432","\u6b66\u6c49",101200101,8,"\u5317\u98ce",0.74,0,2015-01-13 17:40:00,1,"JC_RADAR_AZ9270_JB",1421142000,0,"\u6e56\u5317\u7701"
"433","\u6c88\u9633",101070101,-10,"\u4e1c\u5317\u98ce",0.8,1,2015-01-13 21:40:00,1,"JC_RADAR_AZ9240_JB",1421156400,45,"\u8fbd\u5b81\u7701"
"434","\u6c88\u9633",101070101,-11,"\u4e1c\u5317\u98ce",0.8,1,2015-01-13 22:50:00,1,"JC_RADAR_AZ9240_JB",1421160600,45,"\u8fbd\u5b81\u7701"
"435","\u6c88\u9633",101070101,-11,"\u5317\u98ce",0.7,2,2015-01-13 06:40:00,1,"JC_RADAR_AZ9240_JB",1421102400,0,"\u8fbd\u5b81\u7701"
"436","\u6c88\u9633",101070101,-12,"\u4e1c\u5317\u98ce",0.66,2,2015-01-13 08:40:00,1,"JC_RADAR_AZ9240_JB",1421109600,45,"\u8fbd\u5b81\u7701"
"437","\u6c88\u9633",101070101,-12,"\u4e1c\u5317\u98ce",0.67,2,2015-01-13 07:30:00,1,"JC_RADAR_AZ9240_JB",1421105400,45,"\u8fbd\u5b81\u7701"
"438","\u6c88\u9633",101070101,-12,"\u4e1c\u5317\u98ce",0.84,2,2015-01-13 00:50:00,1,"JC_RADAR_AZ9240_JB",1421081400,45,"\u8fbd\u5b81\u7701"
"439","\u6c88\u9633",101070101,-12,"\u4e1c\u5317\u98ce",0.71,2,2015-01-13 05:30:00,1,"JC_RADAR_AZ9240_JB",1421098200,45,"\u8fbd\u5b81\u7701"
"440","\u6c88\u9633",101070101,-12,"\u4e1c\u5317\u98ce",0.8,1,2015-01-13 23:30:00,1,"JC_RADAR_AZ9240_JB",1421163000,45,"\u8fbd\u5b81\u7701"
"441","\u6c88\u9633",101070101,-13,"\u4e1c\u5317\u98ce",0.75,2,2015-01-13 03:30:00,1,"JC_RADAR_AZ9240_JB",1421091000,45,"\u8fbd\u5b81\u7701"
"442","\u6c88\u9633",101070101,-13,"\u4e1c\u5317\u98ce",0.74,2,2015-01-13 04:30:00,1,"JC_RADAR_AZ9240_JB",1421094600,45,"\u8fbd\u5b81\u7701"
"443","\u6c88\u9633",101070101,-14,"\u4e1c\u5317\u98ce",0.76,2,2015-01-13 02:30:00,1,"JC_RADAR_AZ9240_JB",1421087400,45,"\u8fbd\u5b81\u7701"
"444","\u6c88\u9633",101070101,-15,"\u4e1c\u5317\u98ce",0.77,2,2015-01-13 01:30:00,1,"JC_RADAR_AZ9240_JB",1421083800,45,"\u8fbd\u5b81\u7701"
"445","\u6c88\u9633",101070101,-16,"\u4e1c\u5317\u98ce",0.81,2,2015-01-13 00:30:00,1,"JC_RADAR_AZ9240_JB",1421080200,45,"\u8fbd\u5b81\u7701"
"446","\u6c88\u9633",101070101,-2,"\u5357\u98ce",0.63,1,2015-01-13 17:40:00,1,"JC_RADAR_AZ9240_JB",1421142000,180,"\u8fbd\u5b81\u7701"
"447","\u6c88\u9633",101070101,-5,"\u4e1c\u5317\u98ce",0.51,1,2015-01-13 10:40:00,1,"JC_RADAR_AZ9240_JB",1421116800,45,"\u8fbd\u5b81\u7701"
"448","\u6c88\u9633",101070101,-5,"\u4e1c\u98ce",0.7,1,2015-01-13 18:40:00,1,"JC_RADAR_AZ9240_JB",1421145600,90,"\u8fbd\u5b81\u7701"
"449","\u6c88\u9633",101070101,-8,"\u4e1c\u5357\u98ce",0.74,1,2015-01-13 19:50:00,1,"JC_RADAR_AZ9240_JB",1421149800,135,"\u8fbd\u5b81\u7701"
"450","\u6c88\u9633",101070101,-9,"\u4e1c\u5317\u98ce",0.57,1,2015-01-13 09:40:00,1,"JC_RADAR_AZ9240_JB",1421113200,45,"\u8fbd\u5b81\u7701"
"451","\u6c88\u9633",101070101,0,"\u5357\u98ce",0.4,1,2015-01-13 11:40:00,1,"JC_RADAR_AZ9240_JB",1421120400,180,"\u8fbd\u5b81\u7701"
"452","\u6c88\u9633",101070101,0,"\u897f\u5357\u98ce",0.5,1,2015-01-13 16:40:00,1,"JC_RADAR_AZ9240_JB",1421138400,225,"\u8fbd\u5b81\u7701"
"453","\u6c88\u9633",101070101,2,"\u5357\u98ce",0.43,2,2015-01-13 13:40:00,1,"JC_RADAR_AZ9240_JB",1421127600,180,"\u8fbd\u5b81\u7701"
"454","\u6c88\u9633",101070101,2,"\u5357\u98ce",0.38,2,2015-01-13 12:30:00,1,"JC_RADAR_AZ9240_JB",1421123400,180,"\u8fbd\u5b81\u7701"
"455","\u6c88\u9633",101070101,3,"\u5357\u98ce",0.46,1,2015-01-13 15:40:00,1,"JC_RADAR_AZ9240_JB",1421134800,180,"\u8fbd\u5b81\u7701"
"456","\u6c88\u9633",101070101,3,"\u897f\u5357\u98ce",0.45,2,2015-01-13 14:40:00,1,"JC_RADAR_AZ9240_JB",1421131200,225,"\u8fbd\u5b81\u7701"
"457","\u6d4e\u5357",101120101,-1,"\u4e1c\u5357\u98ce",0.39,2,2015-01-13 05:35:00,1,"JC_RADAR_AZ9531_JB",1421098500,135,"\u5c71\u4e1c\u7701"
"458","\u6d4e\u5357",101120101,-1,"\u4e1c\u5357\u98ce",0.39,2,2015-01-13 08:40:00,1,"JC_RADAR_AZ9531_JB",1421109600,135,"\u5c71\u4e1c\u7701"
"459","\u6d4e\u5357",101120101,-1,"\u4e1c\u5357\u98ce",0.4,1,2015-01-13 07:40:00,1,"JC_RADAR_AZ9531_JB",1421106000,135,"\u5c71\u4e1c\u7701"
"460","\u6d4e\u5357",101120101,-1,"\u4e1c\u5357\u98ce",0.4,2,2015-01-13 06:40:00,1,"JC_RADAR_AZ9531_JB",1421102400,135,"\u5c71\u4e1c\u7701"
"461","\u6d4e\u5357",101120101,-1,"\u4e1c\u5357\u98ce",0.37,1,2015-01-13 04:35:00,1,"JC_RADAR_AZ9531_JB",1421094900,135,"\u5c71\u4e1c\u7701"
"462","\u6d4e\u5357",101120101,0,"\u4e1c\u5357\u98ce",0.36,2,2015-01-13 00:35:00,1,"JC_RADAR_AZ9531_JB",1421080500,135,"\u5c71\u4e1c\u7701"
"463","\u6d4e\u5357",101120101,0,"\u4e1c\u5357\u98ce",0.35,1,2015-01-13 03:35:00,1,"JC_RADAR_AZ9531_JB",1421091300,135,"\u5c71\u4e1c\u7701"
"464","\u6d4e\u5357",101120101,0,"\u4e1c\u98ce",0.32,2,2015-01-13 01:35:00,1,"JC_RADAR_AZ9531_JB",1421084100,90,"\u5c71\u4e1c\u7701"
"465","\u6d4e\u5357",101120101,0,"\u4e1c\u98ce",0.34,2,2015-01-13 02:35:00,1,"JC_RADAR_AZ9531_JB",1421087700,90,"\u5c71\u4e1c\u7701"
"466","\u6d4e\u5357",101120101,3,"\u4e1c\u5357\u98ce",0.39,1,2015-01-13 18:45:00,1,"JC_RADAR_AZ9531_JB",1421145900,135,"\u5c71\u4e1c\u7701"
"467","\u6d4e\u5357",101120101,3,"\u4e1c\u5357\u98ce",0.42,1,2015-01-13 22:55:00,1,"JC_RADAR_AZ9531_JB",1421160900,135,"\u5c71\u4e1c\u7701"
"468","\u6d4e\u5357",101120101,3,"\u4e1c\u5357\u98ce",0.44,1,2015-01-13 23:35:00,1,"JC_RADAR_AZ9531_JB",1421163300,135,"\u5c71\u4e1c\u7701"
"469","\u6d4e\u5357",101120101,3,"\u4e1c\u5357\u98ce",0.48,1,2015-01-13 00:50:00,1,"JC_RADAR_AZ9531_JB",1421081400,135,"\u5c71\u4e1c\u7701"
"470","\u6d4e\u5357",101120101,3,"\u4e1c\u98ce",0.41,1,2015-01-13 19:50:00,1,"JC_RADAR_AZ9531_JB",1421149800,90,"\u5c71\u4e1c\u7701"
"471","\u6d4e\u5357",101120101,3,"\u897f\u5357\u98ce",0.41,1,2015-01-13 21:45:00,1,"JC_RADAR_AZ9531_JB",1421156700,225,"\u5c71\u4e1c\u7701"
"472","\u6d4e\u5357",101120101,4,"\u4e1c\u5317\u98ce",0.36,2,2015-01-13 17:40:00,1,"JC_RADAR_AZ9531_JB",1421142000,45,"\u5c71\u4e1c\u7701"
"473","\u6d4e\u5357",101120101,4,"\u4e1c\u98ce",0.31,2,2015-01-13 09:40:00,1,"JC_RADAR_AZ9531_JB",1421113200,90,"\u5c71\u4e1c\u7701"
"474","\u6d4e\u5357",101120101,4,"\u897f\u98ce",0.34,1,2015-01-13 10:40:00,1,"JC_RADAR_AZ9531_JB",1421116800,270,"\u5c71\u4e1c\u7701"
"475","\u6d4e\u5357",101120101,5,"\u5317\u98ce",0.32,2,2015-01-13 16:40:00,1,"JC_RADAR_AZ9531_JB",1421138400,0,"\u5c71\u4e1c\u7701"
"476","\u6d4e\u5357",101120101,6,"\u5357\u98ce",0.29,2,2015-01-13 11:40:00,1,"JC_RADAR_AZ9531_JB",1421120400,180,"\u5c71\u4e1c\u7701"
"477","\u6d4e\u5357",101120101,6,"\u897f\u5317\u98ce",0.28,1,2015-01-13 12:40:00,1,"JC_RADAR_AZ9531_JB",1421124000,315,"\u5c71\u4e1c\u7701"
"478","\u6d4e\u5357",101120101,7,"\u4e1c\u5317\u98ce",0.29,2,2015-01-13 15:45:00,1,"JC_RADAR_AZ9531_JB",1421135100,45,"\u5c71\u4e1c\u7701"
"479","\u6d4e\u5357",101120101,7,"\u5317\u98ce",0.27,1,2015-01-13 13:40:00,1,"JC_RADAR_AZ9531_JB",1421127600,0,"\u5c71\u4e1c\u7701"
"480","\u6d4e\u5357",101120101,8,"\u897f\u5317\u98ce",0.25,1,2015-01-13 14:40:00,1,"JC_RADAR_AZ9531_JB",1421131200,315,"\u5c71\u4e1c\u7701"
"481","\u6d77\u53e3",101310101,12,"\u4e1c\u5317\u98ce",0.92,2,2015-01-13 06:00:00,1,"JC_RADAR_AZ9898_JB",1421100000,45,"\u6d77\u5357\u7701"
"482","\u6d77\u53e3",101310101,12,"\u4e1c\u5317\u98ce",0.91,2,2015-01-13 07:00:00,1,"JC_RADAR_AZ9898_JB",1421103600,45,"\u6d77\u5357\u7701"
"483","\u6d77\u53e3",101310101,12,"\u5317\u98ce",0.96,2,2015-01-13 04:00:00,1,"JC_RADAR_AZ9898_JB",1421092800,0,"\u6d77\u5357\u7701"
"484","\u6d77\u53e3",101310101,12,"\u5317\u98ce",0.98,2,2015-01-13 00:00:00,1,"JC_RADAR_AZ9898_JB",1421078400,0,"\u6d77\u5357\u7701"
"485","\u6d77\u53e3",101310101,12,"\u5317\u98ce",0.98,2,2015-01-13 03:00:00,1,"JC_RADAR_AZ9898_JB",1421089200,0,"\u6d77\u5357\u7701"
"486","\u6d77\u53e3",101310101,12,"\u5317\u98ce",0.98,3,2015-01-13 02:00:00,1,"JC_RADAR_AZ9898_JB",1421085600,0,"\u6d77\u5357\u7701"
"487","\u6d77\u53e3",101310101,12,"\u5317\u98ce",0.94,2,2015-01-13 05:00:00,1,"JC_RADAR_AZ9898_JB",1421096400,0,"\u6d77\u5357\u7701"
"488","\u6d77\u53e3",101310101,12,"\u897f\u5317\u98ce",0.98,2,2015-01-13 01:00:00,1,"JC_RADAR_AZ9898_JB",1421082000,315,"\u6d77\u5357\u7701"
"489","\u6d77\u53e3",101310101,13,"\u5317\u98ce",0.88,0,2015-01-13 09:00:00,1,"JC_RADAR_AZ9898_JB",1421110800,0,"\u6d77\u5357\u7701"
"490","\u6d77\u53e3",101310101,13,"\u5317\u98ce",0.91,2,2015-01-13 08:00:00,1,"JC_RADAR_AZ9898_JB",1421107200,0,"\u6d77\u5357\u7701"
"491","\u6d77\u53e3",101310101,13,"\u5317\u98ce",0.94,0,2015-01-13 00:00:00,1,"JC_RADAR_AZ9898_JB",1421078400,0,"\u6d77\u5357\u7701"
"492","\u6d77\u53e3",101310101,13,"\u897f\u5357\u98ce",0.92,2,2015-01-13 22:00:00,1,"JC_RADAR_AZ9898_JB",1421157600,225,"\u6d77\u5357\u7701"
"493","\u6d77\u53e3",101310101,13,"\u897f\u5357\u98ce",0.94,1,2015-01-13 23:00:00,1,"JC_RADAR_AZ9898_JB",1421161200,225,"\u6d77\u5357\u7701"
"494","\u6d77\u53e3",101310101,13,"\u897f\u5357\u98ce",0.93,1,2015-01-13 21:00:00,1,"JC_RADAR_AZ9898_JB",1421154000,225,"\u6d77\u5357\u7701"
"495","\u6d77\u53e3",101310101,14,"\u5317\u98ce",0.84,2,2015-01-13 10:00:00,1,"JC_RADAR_AZ9898_JB",1421114400,0,"\u6d77\u5357\u7701"
"496","\u6d77\u53e3",101310101,14,"\u897f\u98ce",0.88,2,2015-01-13 19:00:00,1,"JC_RADAR_AZ9898_JB",1421146800,270,"\u6d77\u5357\u7701"
"497","\u6d77\u53e3",101310101,15,"\u5317\u98ce",0.77,2,2015-01-13 12:00:00,1,"JC_RADAR_AZ9898_JB",1421121600,0,"\u6d77\u5357\u7701"
"498","\u6d77\u53e3",101310101,15,"\u5317\u98ce",0.8,1,2015-01-13 11:00:00,1,"JC_RADAR_AZ9898_JB",1421118000,0,"\u6d77\u5357\u7701"
"499","\u6d77\u53e3",101310101,15,"\u897f\u5317\u98ce",0.82,2,2015-01-13 18:00:00,1,"JC_RADAR_AZ9898_JB",1421143200,315,"\u6d77\u5357\u7701"
"500","\u6d77\u53e3",101310101,16,"\u5317\u98ce",0.75,2,2015-01-13 13:00:00,1,"JC_RADAR_AZ9898_JB",1421125200,0,"\u6d77\u5357\u7701"
"501","\u6d77\u53e3",101310101,16,"\u897f\u98ce",0.76,2,2015-01-13 17:00:00,1,"JC_RADAR_AZ9898_JB",1421139600,270,"\u6d77\u5357\u7701"
"502","\u6d77\u53e3",101310101,17,"\u897f\u5317\u98ce",0.69,3,2015-01-13 15:00:00,1,"JC_RADAR_AZ9898_JB",1421132400,315,"\u6d77\u5357\u7701"
"503","\u6d77\u53e3",101310101,17,"\u897f\u5317\u98ce",0.72,2,2015-01-13 14:00:00,1,"JC_RADAR_AZ9898_JB",1421128800,315,"\u6d77\u5357\u7701"
"504","\u6d77\u53e3",101310101,17,"\u897f\u98ce",0.72,2,2015-01-13 16:00:00,1,"JC_RADAR_AZ9898_JB",1421136000,270,"\u6d77\u5357\u7701"
"505","\u77f3\u5bb6\u5e84",101090101,-1,"\u897f\u5317\u98ce",0.42,1,2015-01-13 00:35:00,1,"JC_RADAR_AZ9311_JB",1421080500,315,"\u6cb3\u5317\u7701"
"506","\u77f3\u5bb6\u5e84",101090101,-1,"\u897f\u5357\u98ce",0.44,1,2015-01-13 05:35:00,1,"JC_RADAR_AZ9311_JB",1421098500,225,"\u6cb3\u5317\u7701"
"507","\u77f3\u5bb6\u5e84",101090101,-1,"\u897f\u98ce",0.42,1,2015-01-13 01:35:00,1,"JC_RADAR_AZ9311_JB",1421084100,270,"\u6cb3\u5317\u7701"
"508","\u77f3\u5bb6\u5e84",101090101,-1,"\u897f\u98ce",0.51,1,2015-01-13 09:40:00,1,"JC_RADAR_AZ9311_JB",1421113200,270,"\u6cb3\u5317\u7701"
"509","\u77f3\u5bb6\u5e84",101090101,-2,"\u5317\u98ce",0.48,1,2015-01-13 02:35:00,1,"JC_RADAR_AZ9311_JB",1421087700,0,"\u6cb3\u5317\u7701"
"510","\u77f3\u5bb6\u5e84",101090101,-2,"\u897f\u5357\u98ce",0.46,1,2015-01-13 04:35:00,1,"JC_RADAR_AZ9311_JB",1421094900,225,"\u6cb3\u5317\u7701"
"511","\u77f3\u5bb6\u5e84",101090101,-2,"\u897f\u98ce",0.46,1,2015-01-13 06:40:00,1,"JC_RADAR_AZ9311_JB",1421102400,270,"\u6cb3\u5317\u7701"
"512","\u77f3\u5bb6\u5e84",101090101,-4,"\u897f\u5317\u98ce",0.53,1,2015-01-13 03:35:00,1,"JC_RADAR_AZ9311_JB",1421091300,315,"\u6cb3\u5317\u7701"
"513","\u77f3\u5bb6\u5e84",101090101,-4,"\u897f\u98ce",0.53,1,2015-01-13 07:40:00,1,"JC_RADAR_AZ9311_JB",1421106000,270,"\u6cb3\u5317\u7701"
"514","\u77f3\u5bb6\u5e84",101090101,-5,"\u4e1c\u5317\u98ce",0.59,1,2015-01-13 08:40:00,1,"JC_RADAR_AZ9311_JB",1421109600,45,"\u6cb3\u5317\u7701"
"515","\u77f3\u5bb6\u5e84",101090101,0,"\u897f\u5317\u98ce",0.49,1,2015-01-13 22:55:00,1,"JC_RADAR_AZ9311_JB",1421160900,315,"\u6cb3\u5317\u7701"
"516","\u77f3\u5bb6\u5e84",101090101,0,"\u897f\u98ce",0.45,1,2015-01-13 18:45:00,1,"JC_RADAR_AZ9311_JB",1421145900,270,"\u6cb3\u5317\u7701"
"517","\u77f3\u5bb6\u5e84",101090101,0,"\u897f\u98ce",0.48,1,2015-01-13 00:50:00,1,"JC_RADAR_AZ9311_JB",1421081400,270,"\u6cb3\u5317\u7701"
"518","\u77f3\u5bb6\u5e84",101090101,0,"\u897f\u98ce",0.47,1,2015-01-13 19:50:00,1,"JC_RADAR_AZ9311_JB",1421149800,270,"\u6cb3\u5317\u7701"
"519","\u77f3\u5bb6\u5e84",101090101,0,"\u897f\u98ce",0.49,1,2015-01-13 21:45:00,1,"JC_RADAR_AZ9311_JB",1421156700,270,"\u6cb3\u5317\u7701"
"520","\u77f3\u5bb6\u5e84",101090101,0,"\u897f\u98ce",0.49,1,2015-01-13 23:35:00,1,"JC_RADAR_AZ9311_JB",1421163300,270,"\u6cb3\u5317\u7701"
"521","\u77f3\u5bb6\u5e84",101090101,1,"\u5317\u98ce",0.42,1,2015-01-13 10:40:00,1,"JC_RADAR_AZ9311_JB",1421116800,0,"\u6cb3\u5317\u7701"
"522","\u77f3\u5bb6\u5e84",101090101,2,"\u4e1c\u5317\u98ce",0.36,1,2015-01-13 11:35:00,1,"JC_RADAR_AZ9311_JB",1421120100,45,"\u6cb3\u5317\u7701"
"523","\u77f3\u5bb6\u5e84",101090101,2,"\u897f\u5317\u98ce",0.41,1,2015-01-13 17:40:00,1,"JC_RADAR_AZ9311_JB",1421142000,315,"\u6cb3\u5317\u7701"
"524","\u77f3\u5bb6\u5e84",101090101,3,"\u4e1c\u5317\u98ce",0.34,1,2015-01-13 13:40:00,1,"JC_RADAR_AZ9311_JB",1421127600,45,"\u6cb3\u5317\u7701"
"525","\u77f3\u5bb6\u5e84",101090101,3,"\u4e1c\u5317\u98ce",0.35,1,2015-01-13 12:40:00,1,"JC_RADAR_AZ9311_JB",1421124000,45,"\u6cb3\u5317\u7701"
"526","\u77f3\u5bb6\u5e84",101090101,3,"\u4e1c\u5317\u98ce",0.35,1,2015-01-13 14:40:00,1,"JC_RADAR_AZ9311_JB",1421131200,45,"\u6cb3\u5317\u7701"
"527","\u77f3\u5bb6\u5e84",101090101,3,"\u5317\u98ce",0.36,1,2015-01-13 16:40:00,1,"JC_RADAR_AZ9311_JB",1421138400,0,"\u6cb3\u5317\u7701"
"528","\u77f3\u5bb6\u5e84",101090101,3,"\u5317\u98ce",0.35,1,2015-01-13 15:45:00,1,"JC_RADAR_AZ9311_JB",1421135100,0,"\u6cb3\u5317\u7701"
"529","\u798f\u5dde",101230101,7,"\u897f\u5317\u98ce",0.95,2,2015-01-13 02:35:00,1,"JC_RADAR_AZ9591_JB",1421087700,315,"\u798f\u5efa\u7701"
"530","\u798f\u5dde",101230101,7,"\u897f\u5317\u98ce",0.95,2,2015-01-13 06:40:00,1,"JC_RADAR_AZ9591_JB",1421102400,315,"\u798f\u5efa\u7701"
"531","\u798f\u5dde",101230101,7,"\u897f\u5317\u98ce",0.95,2,2015-01-13 09:40:00,1,"JC_RADAR_AZ9591_JB",1421113200,315,"\u798f\u5efa\u7701"
"532","\u798f\u5dde",101230101,7,"\u897f\u5317\u98ce",0.95,3,2015-01-13 08:40:00,1,"JC_RADAR_AZ9591_JB",1421109600,315,"\u798f\u5efa\u7701"
"533","\u798f\u5dde",101230101,7,"\u897f\u5317\u98ce",0.96,2,2015-01-13 04:35:00,1,"JC_RADAR_AZ9591_JB",1421094900,315,"\u798f\u5efa\u7701"
"534","\u798f\u5dde",101230101,7,"\u897f\u5317\u98ce",0.96,3,2015-01-13 03:35:00,1,"JC_RADAR_AZ9591_JB",1421091300,315,"\u798f\u5efa\u7701"
"535","\u798f\u5dde",101230101,7,"\u897f\u5317\u98ce",0.96,4,2015-01-13 07:40:00,1,"JC_RADAR_AZ9591_JB",1421106000,315,"\u798f\u5efa\u7701"
"536","\u798f\u5dde",101230101,7,"\u897f\u5317\u98ce",0.94,2,2015-01-13 01:35:00,1,"JC_RADAR_AZ9591_JB",1421084100,315,"\u798f\u5efa\u7701"
"537","\u798f\u5dde",101230101,8,"\u5317\u98ce",0.92,2,2015-01-13 00:35:00,1,"JC_RADAR_AZ9591_JB",1421080500,0,"\u798f\u5efa\u7701"
"538","\u798f\u5dde",101230101,8,"\u897f\u5317\u98ce",0.96,3,2015-01-13 10:40:00,1,"JC_RADAR_AZ9591_JB",1421116800,315,"\u798f\u5efa\u7701"
"539","\u798f\u5dde",101230101,8,"\u897f\u5317\u98ce",0.97,3,2015-01-13 11:40:00,1,"JC_RADAR_AZ9591_JB",1421120400,315,"\u798f\u5efa\u7701"
"540","\u798f\u5dde",101230101,8,"\u897f\u5317\u98ce",0.93,3,2015-01-13 05:40:00,1,"JC_RADAR_AZ9591_JB",1421098800,315,"\u798f\u5efa\u7701"
